rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.920681953,2664,0,0.111559153,0,0.07342571,0.082349539,0,0,0.151156068,0,0.04813832,-0.095178187,-0.003626049,14.22227478
0.920641899,2665,0,0.111332238,0,0.073160231,0.081824303,0,0,0.150620222,0,0.04760173,-0.096535265,0,14.18521118
0.89476347,2666,0,0.113571286,0,0.072799921,0.083310723,0,0,0.147230744,0,0.0370965,0,-0.037753075,10.19513702
0.889930248,2667,0,0.111190915,0,0.069501817,0.077161193,0,0,0.140117049,0,0.028751239,0,0,9.058189392
0.913589478,2668,0,0.118237793,0,0.077652812,0.088608742,0,0,0.159980178,0,0,-0.089263916,0.003599158,14.01907349
0.913549423,2669,0,0.118543684,0,0.077970088,0.089212716,0,0,0.160624027,0,0,-0.087819338,0,14.05440521
0.890604496,2670,0,0.118698895,0,0.076137543,0.088160336,0,0,0.154325247,0,0,0,-0.030447915,10.23096466
0.887330055,2671,0,0.115719497,0,0.072723746,0.08205539,0,0,0.146981716,0,0,0,0,9.265396118
0.846642971,2672,0,0.136296868,0,0.090529084,0.119745076,0,0,0,-0.033363044,0.088860035,-0.07757318,0.026448265,15.52078247
0.844681263,2673,0,0.138647079,0,0.092934132,0.124523044,0,0,0,-0.029630795,0.092623889,-0.068536103,0,15.73789215
0.832115173,2674,0,0.137187004,0,0.089736819,0.120090485,0,0,0,-0.056338251,0.086274564,0,0.00345885,12.94815063
0.832078457,2675,0,0.137513995,0,0.090100288,0.120779991,0,0,0,-0.055405736,0.08686614,0,0,13.02333069
0.825536728,2676,0,0.150949717,0,0.099850416,0.134345531,0,0,0,-0.007317498,0,-0.074283004,0.038642764,14.71627045
0.821378231,2677,0,0.155381203,0,0.104025722,0.142391324,0,0,0,-0.000111822,0,-0.060610265,0,14.9883728
0.812520981,2678,0,0.151409149,0,0.098840475,0.134282708,0,0,0,-0.030074939,0,0,0.016262636,12.2696991
0.811707973,2679,0,0.153457642,0,0.100895405,0.138078928,0,0,0,-0.024707571,0,0,0,12.60987091
0.84387064,2680,0,0.136553884,0,0.090574324,0.119312525,0,0,0,0,0.079846442,-0.087696195,0.02226463,14.87667084
0.842459679,2681,0,0.138543487,0,0.092631161,0.123448849,0,0,0,0,0.083936214,-0.078981221,0,15.12445068
0.823607445,2682,0,0.13788569,0,0.089632988,0.119377136,0,0,0,0,0.068928182,0,-0.009870015,11.12898254
0.823291302,2683,0,0.136924386,0,0.088519931,0.117239654,0,0,0,0,0.066249907,0,0,10.80802917
0.825395584,2684,0,0.150657296,0,0.099636257,0.133890152,0,0,0,0,0,-0.076773882,0.037351727,14.58222198
0.821377754,2685,0,0.155374289,0,0.104020178,0.14237988,0,0,0,0,0,-0.060656846,0,14.98610687
0.809899807,2686,0,0.15013957,0,0.097703218,0.132184505,0,0,0,0,0,0,0.006895196,11.27794647
0.809737206,2687,0,0.151214719,0,0.098770261,0.134155393,0,0,0,0,0,0,0,11.52233887
0.92402792,2688,0,0.126195312,0,0.117943823,0,-0.051614404,-0.028690085,0.174680471,-0.040883988,0.07250452,-0.056572199,0.024212673,17.5040741
0.922275066,2689,0,0.128459692,0,0.120477021,0,-0.04922393,-0.027048543,0.178523064,-0.038530797,0.075671375,-0.04973191,0,17.5894165
0.916307926,2690,0,0.126814961,0,0.120199263,0,-0.063438296,-0.033285558,0.174642682,-0.053664029,0.071175098,0,0.011279158,16.21192932
0.915904522,2691,0,0.127905488,0,0.121325135,0,-0.061535984,-0.032191366,0.176558733,-0.051722646,0.072832346,0,0,16.33221436
