rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.774270535,478,0.045597345,-0.053260833,-0.037665457,0,0,0,0.259188175,0,0,0,0,0.218607903,16.74989319
0.64588213,479,0.116215229,-0.01896511,-0.031434566,0,0,0,0.371991634,0,0,0,0,0,18.15994263
0.89061594,480,0.012201734,-0.036605537,-0.03876242,0,0,0,0,-0.020926178,0.17116785,0.076709986,0.200412273,0.156064153,13.16399384
0.823567867,481,0.037186474,-0.018375039,-0.039953053,0,0,0,0,0.008879498,0.207951188,0.102191687,0.247534037,0,13.24339294
0.770239353,482,0.023442313,-0.04188171,-0.043198287,0,0,0,0,-0.0215379,0.247512579,0.074863553,0,0.224376559,18.55935669
0.64228487,483,0.068294883,-0.014776908,-0.04717499,0,0,0,0,0.026220724,0.338077545,0.115982473,0,0,20.45741272
0.87777853,484,0.03063792,-0.030846968,-0.030381814,0,0,0,0,-0.012037367,0.199680209,0,0.199882865,0.16566062,12.07478333
0.802176952,485,0.064380527,-0.009023614,-0.028669685,0,0,0,0,0.02347219,0.249928117,0,0.250880241,0,11.74877167
0.759655476,486,0.041427881,-0.036266148,-0.03502515,0,0,0,0,-0.012867421,0.27528286,0,0,0.233684897,17.46508789
0.620796204,487,0.099896073,-0.004097104,-0.034526557,0,0,0,0,0.043167084,0.388594866,0,0,0,18.80227661
0.825414181,488,0.025236025,-0.043943763,-0.047568232,0,0,0,0,-0.007389069,0,0.143681765,0.247051358,0.18863833,14.29821014
0.732057095,489,0.060574472,-0.022935629,-0.051619679,0,0,0,0,0.034110039,0,0.194707155,0.320297241,0,14.59953308
0.644218445,490,0.049098283,-0.056165785,-0.059562773,0,0,0,0,7.51E-05,0,0.183743,0,0.30509901,22.17262268
0.777600765,492,0.07049185,-0.034044027,-0.032455295,0,0,0,0,0.017057285,0,0,0.263249397,0.221843243,12.27558136
0.651019096,493,0.135540843,-0.00329393,-0.030932397,0,0,0,0,0.080336809,0,0,0.36384654,0,11.58764648
0.582918167,494,0.110768616,-0.04458788,-0.041153461,0,0,0,0,0.032758504,0,0,0,0.360514402,20.01620483
0.889278889,496,0.008428201,-0.040067881,-0.040755391,0,0,0,0,0,0.168978095,0.07333827,0.200467467,0.151796341,12.97679901
0.823336124,497,0.039154083,-0.016626164,-0.039087355,0,0,0,0,0,0.209361434,0.103987634,0.24807775,0,13.32714081
0.769014359,498,0.019562736,-0.045449376,-0.045253336,0,0,0,0,0,0.245294333,0.071396828,0,0.220015883,18.36631775
0.640703678,499,0.074340522,-0.009567857,-0.044659257,0,0,0,0,0,0.343142748,0.121411026,0,0,20.74958801
