rsquare,key,vr1x,vr2ax,vr2bx,v3ax,vr3bx,vr4ax,vr4bx,vr5x,vr6ax,vr6bx,vr6cx,vr7x,cons
0.751944065,2506,0,-0.051602453,-0.045482725,0,0,0,0.210725069,-0.007959157,0,0.140285254,0,0.219139934,14.37021637
0.602552414,2507,0,-0.030569166,-0.043918461,0,0,0,0.295364618,0.047348589,0,0.215765238,0,0,14.75450897
0.861780167,2508,0,-0.034944028,-0.026095644,0,0,0,0.154738307,0.002274286,0,0,0.241552353,0.154101133,10.1612854
0.783581734,2509,0,-0.016453117,-0.018641353,0,0,0,0.188296556,0.039672256,0,0,0.314932346,0,9.333152771
0.696610451,2510,0,-0.036553472,-0.027860969,0,0,0,0.230164528,0.021073982,0,0,0,0.259453535,13.23075104
0.942970753,2512,0,-0.04771325,-0.040718228,0,0,0,0.129700541,0,0.123930395,0.064066231,0.183254361,0.111252308,10.09075165
0.898660183,2513,0,-0.03394863,-0.035421699,0,0,0,0.150585294,0,0.142479181,0.0870924,0.225404263,0,9.960639954
0.847358227,2514,0,-0.049841523,-0.043640852,0,0,0,0.170347333,0,0.180720568,0.075379252,0,0.168202043,12.29204559
0.747672081,2515,0,-0.027207345,-0.03586781,0,0,0,0.223100066,0,0.235887289,0.119803369,0,0,12.77820587
0.92927599,2516,0,-0.039160848,-0.031229302,0,0,0,0.133044124,0,0.144191742,0,0.187649488,0.123398542,9.543586731
0.873716354,2517,0,-0.019728214,-0.021184817,0,0,0,0.158598781,0,0.174074888,0,0.238218904,0,9.151725769
0.830289364,2518,0,-0.039817214,-0.032528669,0,0,0,0.175541759,0,0.206378341,0,0,0.184264064,11.68770599
0.707976818,2519,0,-0.006696381,-0.015930131,0,0,0,0.240734339,0,0.288452387,0,0,0,11.77416229
0.896489143,2520,0,-0.048927814,-0.041765749,0,0,0,0.144854903,0,0,0.100275099,0.222878933,0.128742456,10.91931915
0.839176178,2521,0,-0.032863021,-0.03570962,0,0,0,0.172462344,0,0,0.134117246,0.280133486,0,10.87345886
0.75174284,2522,0,-0.052761018,-0.04654339,0,0,0,0.209933162,0,0,0.138495088,0,0.217303514,14.26097107
0.596526623,2523,0,-0.022142902,-0.037144691,0,0,0,0.304922104,0,0,0.231125474,0,0,15.45642853
0.861760616,2524,0,-0.034540623,-0.025711492,0,0,0,0.154980183,0,0,0,0.241765141,0.154706478,10.18694305
0.777808189,2525,0,-0.007576775,-0.010932863,0,0,0,0.195284128,0,0,0,0.32430768,0,9.74684906
0.695241928,2526,0,-0.032803237,-0.024291262,0,0,0,0.233055711,0,0,0,0,0.265985012,13.49330139
